id,Month,Day,Hour,Irr,Text,WS,PV_module_temp,,,u0,u1,,,
6450,9,26,18,55,16.6,0.00383333,19.34831437,,,,,,,
6451,9,26,19,1,16,0,16.05,,,,,,,
6452,9,26,20,0,15.4,0.002,15.4,,,,,,,
6453,9,26,21,0,14.7,0.00516667,14.7,,,,,,,
6454,9,26,22,0,14.1,0.00166667,14.1,,,,,,,
6455,9,26,23,0,13.5,0.00366667,13.5,,,,,,,
6456,9,26,24,0,12.8,0.001,12.8,,,,,,,
6457,9,27,1,0,12.3,0.798,12.3,,,,,,,
6458,9,27,2,0,11.8,0,11.8,,,,,,,
6459,9,27,3,0,11.2,0.03133333,11.2,,,,,,,
6460,9,27,4,0,10.9,0.10283333,10.9,,,,,,,
6461,9,27,5,0,10.6,0.01633333,10.6,,,,,,,
6462,9,27,6,0,10.5,0,10.5,,,,,,,
6463,9,27,7,4,10.6,0,10.8,,,,,,,
6464,9,27,8,124,12.1,0,18.3,,,,,,,
6465,9,27,9,260,13.9,0,26.9,,,,,,,
6466,9,27,10,395,15.6,0,35.35,,,,,,,
6467,9,27,11,454,17,0,39.7,,,,,,,
6468,9,27,12,515,18.2,0,43.95,,,,,,,
6469,9,27,13,568,19.2,0,47.6,,,,,,,
6470,9,27,14,571,20,0,48.55,,,,,,,
6471,9,27,15,499,20.4,0,45.35,,,,,,,
6472,9,27,16,386,20.4,0,39.7,,,,,,,
6473,9,27,17,246,19.9,0,32.2,,,,,,,
6474,9,27,18,100,18.9,0,23.9,,,,,,,
6475,9,27,19,1,17.6,0,17.65,,,,,,,
6476,9,27,20,0,16.5,0,16.5,,,,,,,
6477,9,27,21,0,15.5,0,15.5,,,,,,,
6478,9,27,22,0,14.4,0,14.4,,,,,,,
6479,9,27,23,0,13.3,0,13.3,,,,,,,
6480,9,27,24,0,12.2,0,12.2,,,,,,,
6481,9,28,1,0,11.1,0,11.1,,,,,,,
6482,9,28,2,0,10,0,10,,,,,,,
6483,9,28,3,0,8.8,0,8.8,,,,,,,
6484,9,28,4,0,8.2,0,8.2,,,,,,,
6485,9,28,5,0,7.5,0,7.5,,,,,,,
6486,9,28,6,0,7.1,0,7.1,,,,,,,
6487,9,28,7,3,7,0,7.15,,,,,,,
6488,9,28,8,136,8.4,0,15.2,,,,,,,
6489,9,28,9,313,10.2,0,25.85,,,,,,,
6490,9,28,10,476,12,0,35.8,,,,,,,
6491,9,28,11,607,13.6,0.00066667,43.946763,,,,,,,
6492,9,28,12,688,14.9,0.02133333,49.18298078,,,,,,,
6493,9,28,13,707,15.9,0,51.25,,,,,,,
6494,9,28,14,672,16.5,0.60466667,47.13606301,,,,,,,
6495,9,28,15,584,16.7,0,45.9,,,,,,,
6496,9,28,16,448,16.6,1.17816667,35.44718077,,,,,,,
6497,9,28,17,278,15.8,1.35516667,27.22315531,,,,,,,
6498,9,28,18,105,14.5,0,19.75,,,,,,,
6499,9,28,19,1,13.1,0,13.15,,,,,,,
6500,9,28,20,0,12.5,1.07466667,12.5,,,,,,,
6501,9,28,21,0,11.8,0,11.8,,,,,,,
6502,9,28,22,0,11.2,0,11.2,,,,,,,
6503,9,28,23,0,10.6,0,10.6,,,,,,,
6504,9,28,24,0,9.9,1.59966667,9.9,,,,,,,
6505,9,29,1,0,9.9,1.84733333,9.9,,,,,,,
6506,9,29,2,0,9.8,1.5015,9.8,,,,,,,
6507,9,29,3,0,9.8,1.5705,9.8,,,,,,,
6508,9,29,4,0,9.8,1.1635,9.8,,,,,,,
6509,9,29,5,0,9.7,1.07783333,9.7,,,,,,,
6510,9,29,6,0,9.7,0,9.7,,,,,,,
6511,9,29,7,3,9.8,0.796,9.933054215,,,,,,,
6512,9,29,8,128,11.6,0.9555,17.15131497,,,,,,,
6513,9,29,9,296,13.9,0.31866667,27.98200547,,,,,,,
6514,9,29,10,457,16.1,0.89683333,36.08262635,,,,,,,
6515,9,29,11,579,18.2,0.87216667,43.60483934,,,,,,,
6516,9,29,12,655,19.9,0.37216667,50.80944553,,,,,,,
6517,9,29,13,679,21.2,0.01633333,55.06150861,,,,,,,
6518,9,29,14,649,22.1,0.223,53.43207168,,,,,,,
6519,9,29,15,559,22.6,0.55,48.28933824,,,,,,,
6520,9,29,16,427,22.5,0.58816667,42.01363669,,,,,,,
6521,9,29,17,261,21.7,0.3595,34.04019215,,,,,,,
6522,9,29,18,95,20.4,0.005,25.14620304,,,,,,,
6523,9,29,19,0,18.9,0.24933333,18.9,,,,,,,
6524,9,29,20,0,18.3,0.00033333,18.3,,,,,,,
6525,9,29,21,0,17.7,0.444,17.7,,,,,,,
6526,9,29,22,0,17.1,0.91133333,17.1,,,,,,,
6527,9,29,23,0,16.5,0.82966667,16.5,,,,,,,
6528,9,29,24,0,15.9,0,15.9,,,,,,,
6529,9,30,1,0,15.2,0.83616667,15.2,,,,,,,
6530,9,30,2,0,14.6,0.25416667,14.6,,,,,,,
6531,9,30,3,0,13.9,0.39266667,13.9,,,,,,,
6532,9,30,4,0,13.5,0.1375,13.5,,,,,,,
6533,9,30,5,0,13.2,0.01,13.2,,,,,,,
6534,9,30,6,0,13,0.5775,13,,,,,,,
6535,9,30,7,1,13,0.82116667,13.04419356,,,,,,,
6536,9,30,8,73,13.8,0.1245,17.37871206,,,,,,,
6537,9,30,9,164,14.9,0,23.1,,,,,,,
6538,9,30,10,238,15.8,0,27.7,,,,,,,
6539,9,30,11,352,17,0,34.6,,,,,,,
6540,9,30,12,394,17.9,0.227,36.90957233,,,,,,,
6541,9,30,13,419,18.6,0.03733333,39.42560175,,,,,,,
6542,9,30,14,386,19.1,0.50466667,36.95802407,,,,,,,
6543,9,30,15,344,19.3,0.50666667,35.21021213,,,,,,,
6544,9,30,16,277,19.4,0,33.25,,,,,,,
6545,9,30,17,137,18.9,0.9935,24.81047146,,,,,,,
6546,9,30,18,68,18.2,0,21.6,,,,,,,
6547,9,30,19,0,17.4,0,17.4,,,,,,,
6548,9,30,20,0,16.3,0,16.3,,,,,,,
6549,9,30,21,0,15.1,0,15.1,,,,,,,
6550,9,30,22,0,14,0,14,,,,,,,
6551,9,30,23,0,12.7,0.36483333,12.7,,,,,,,
6552,9,30,24,0,11.4,0,11.4,,,,,,,
6553,10,1,1,0,10.1,0.7425,10.1,,,,,,,
6554,10,1,2,0,8.8,0,8.8,,,,,,,
6555,10,1,3,0,7.5,0,7.5,,,,,,,
6556,10,1,4,0,6.8,0,6.8,,,,,,,
6557,10,1,5,0,6,0.78533333,6,,,,,,,
6558,10,1,6,0,5.5,0.2855,5.5,,,,,,,
6559,10,1,7,3,5.5,0.26716667,5.643850855,,,,,,,
6560,10,1,8,104,7.1,0.8175,11.69851433,,,,,,,
6561,10,1,9,263,9.5,0.10766667,22.42730561,,,,,,,
6562,10,1,10,403,11.8,0.23516667,31.21931586,,,,,,,
6563,10,1,11,491,13.8,0.00716667,38.32188156,,,,,,,
6564,10,1,12,530,15.3,0,41.8,,,,,,,
6565,10,1,13,533,16.4,0.00033333,43.04857876,,,,,,,
6566,10,1,14,533,17.1,0.126,43.2233532,,,,,,,
6567,10,1,15,444,17.4,0.0075,39.57339193,,,,,,,
6568,10,1,16,351,17.2,0,34.75,,,,,,,
6569,10,1,17,201,16.2,0,26.25,,,,,,,
6570,10,1,18,68,14.7,0,18.1,,,,,,,
6571,10,1,19,0,13.1,0.55166667,13.1,,,,,,,
6572,10,1,20,0,12.2,0.93866667,12.2,,,,,,,
6573,10,1,21,0,11.4,0,11.4,,,,,,,
6574,10,1,22,0,10.5,0.79616667,10.5,,,,,,,
6575,10,1,23,0,9.7,0,9.7,,,,,,,
6576,10,1,24,0,8.8,0,8.8,,,,,,,
6577,10,2,1,0,8.5,0.276,8.5,,,,,,,
6578,10,2,2,0,8.1,0.05433333,8.1,,,,,,,
6579,10,2,3,0,7.8,0.48666667,7.8,,,,,,,
6580,10,2,4,0,7.6,0.07933333,7.6,,,,,,,
6581,10,2,5,0,7.4,0.00183333,7.4,,,,,,,
6582,10,2,6,0,7.3,0,7.3,,,,,,,
6583,10,2,7,1,7.3,0,7.35,,,,,,,
6584,10,2,8,14,7.6,0,8.3,,,,,,,
6585,10,2,9,52,8.2,0,10.8,,,,,,,
6586,10,2,10,110,9.1,0,14.6,,,,,,,
6587,10,2,11,65,9.3,0,12.55,,,,,,,
6588,10,2,12,208,10.4,0,20.8,,,,,,,
6589,10,2,13,226,11.3,0,22.6,,,,,,,
6590,10,2,14,318,12.3,0,28.2,,,,,,,
6591,10,2,15,377,13.6,0,32.45,,,,,,,
6592,10,2,16,368,14.5,0,32.9,,,,,,,
6593,10,2,17,275,14.8,0,28.55,,,,,,,
6594,10,2,18,93,14.3,0,18.95,,,,,,,
6595,10,2,19,1,13.4,0,13.45,,,,,,,
6596,10,2,20,0,13.2,0,13.2,,,,,,,
6597,10,2,21,0,13,0,13,,,,,,,
6598,10,2,22,0,12.8,0,12.8,,,,,,,
6599,10,2,23,0,12.6,0,12.6,,,,,,,
6600,10,2,24,0,12.4,0,12.4,,,,,,,
6601,10,3,1,0,12.1,0,12.1,,,,,,,
6602,10,3,2,0,11.9,0,11.9,,,,,,,
6603,10,3,3,0,11.6,0,11.6,,,,,,,
6604,10,3,4,0,11.5,0,11.5,,,,,,,
6605,10,3,5,0,11.2,0,11.2,,,,,,,
6606,10,3,6,0,11.3,0,11.3,,,,,,,
6607,10,3,7,1,10.9,0,10.95,,,,,,,
6608,10,3,8,12,10.9,0,11.5,,,,,,,
6609,10,3,9,31,11.5,0,13.05,,,,,,,
6610,10,3,10,52,12,0,14.6,,,,,,,
6611,10,3,11,65,12.3,0,15.55,,,,,,,
6612,10,3,12,74,12.5,0,16.2,,,,,,,
6613,10,3,13,77,12.6,0,16.45,,,,,,,
6614,10,3,14,69,12.8,0,16.25,,,,,,,
6615,10,3,15,57,12.6,0,15.45,,,,,,,
6616,10,3,16,43,12.7,0,14.85,,,,,,,
6617,10,3,17,24,12.5,0,13.7,,,,,,,
6618,10,3,18,8,11.9,0,12.3,,,,,,,
6619,10,3,19,0,11.9,0,11.9,,,,,,,
6620,10,3,20,0,10,0,10,,,,,,,
6621,10,3,21,0,11.4,0.00033333,11.4,,,,,,,
6622,10,3,22,0,10.5,0.00033333,10.5,,,,,,,
6623,10,3,23,0,9.5,0.00033333,9.5,,,,,,,
6624,10,3,24,0,9.7,0,9.7,,,,,,,
6625,10,4,1,0,10.3,0,10.3,,,,,,,
6626,10,4,2,0,9.7,0.00033333,9.7,,,,,,,
6627,10,4,3,0,9.7,0,9.7,,,,,,,
6628,10,4,4,0,9.5,0.00033333,9.5,,,,,,,
6629,10,4,5,0,9.4,0,9.4,,,,,,,
6630,10,4,6,0,9.3,0,9.3,,,,,,,
6631,10,4,7,1,9.4,0,9.45,,,,,,,
6632,10,4,8,11,9.6,0,10.15,,,,,,,
6633,10,4,9,31,10,0,11.55,,,,,,,
6634,10,4,10,40,10.3,0,12.3,,,,,,,
6635,10,4,11,79,10.8,0,14.75,,,,,,,
6636,10,4,12,85,11.2,0,15.45,,,,,,,
6637,10,4,13,79,11.4,0,15.35,,,,,,,
6638,10,4,14,507,13.7,0,39.05,,,,,,,
6639,10,4,15,455,15.3,0.00033333,38.04878674,,,,,,,
6640,10,4,16,341,16.2,0,33.25,,,,,,,
6641,10,4,17,214,16.4,0,27.1,,,,,,,
6642,10,4,18,68,15.8,0,19.2,,,,,,,
6643,10,4,19,0,15,0,15,,,,,,,
6644,10,4,20,0,14.7,0,14.7,,,,,,,
6645,10,4,21,0,14.3,0,14.3,,,,,,,
6646,10,4,22,0,13.9,0,13.9,,,,,,,
6647,10,4,23,0,13.6,0,13.6,,,,,,,
6648,10,4,24,0,13.2,0,13.2,,,,,,,
6649,10,5,1,0,12.7,0,12.7,,,,,,,
6650,10,5,2,0,12.2,0,12.2,,,,,,,
6651,10,5,3,0,11.7,0,11.7,,,,,,,
6652,10,5,4,0,11.5,0,11.5,,,,,,,
6653,10,5,5,0,11.2,0,11.2,,,,,,,
6654,10,5,6,0,11.1,0,11.1,,,,,,,
6655,10,5,7,1,11.1,0,11.15,,,,,,,
6656,10,5,8,8,11.2,0,11.6,,,,,,,
6657,10,5,9,20,11.3,0,12.3,,,,,,,
6658,10,5,10,132,12.6,0,19.2,,,,,,,
6659,10,5,11,88,13,0,17.4,,,,,,,
6660,10,5,12,163,13.7,0,21.85,,,,,,,
6661,10,5,13,104,13.4,0,18.6,,,,,,,
6662,10,5,14,493,15.9,0,40.55,,,,,,,
6663,10,5,15,393,17,0,36.65,,,,,,,
6664,10,5,16,297,17.6,0,32.45,,,,,,,
6665,10,5,17,134,17.4,0,24.1,,,,,,,
6666,10,5,18,51,16.8,0,19.35,,,,,,,
6667,10,5,19,0,16,0,16,,,,,,,
6668,10,5,20,0,15.5,0,15.5,,,,,,,
6669,10,5,21,0,14.9,0,14.9,,,,,,,
6670,10,5,22,0,14.3,0,14.3,,,,,,,
6671,10,5,23,0,13.8,0,13.8,,,,,,,
6672,10,5,24,0,13.2,0,13.2,,,,,,,
6673,10,6,1,0,12.5,0,12.5,,,,,,,
6674,10,6,2,0,11.9,0,11.9,,,,,,,
6675,10,6,3,0,11.2,0,11.2,,,,,,,
6676,10,6,4,0,10.9,0,10.9,,,,,,,
6677,10,6,5,0,10.6,0,10.6,,,,,,,
6678,10,6,6,0,10.3,0,10.3,,,,,,,
6679,10,6,7,0,10.4,0,10.4,,,,,,,
6680,10,6,8,45,11.2,0,13.45,,,,,,,
6681,10,6,9,22,11.1,0,12.2,,,,,,,
6682,10,6,10,208,12.8,0,23.2,,,,,,,
6683,10,6,11,324,14.7,0,30.9,,,,,,,
6684,10,6,12,233,15.4,0,27.05,,,,,,,
6685,10,6,13,370,16.6,0.00033333,35.0990134,,,,,,,
6686,10,6,14,419,17.7,0,38.65,,,,,,,
6687,10,6,15,369,18.4,0,36.85,,,,,,,
6688,10,6,16,274,18.5,0,32.2,,,,,,,
6689,10,6,17,159,18.1,0,26.05,,,,,,,
6690,10,6,18,22,17.1,0,18.2,,,,,,,
6691,10,6,19,0,16.1,0,16.1,,,,,,,
6692,10,6,20,0,15.5,0,15.5,,,,,,,
6693,10,6,21,0,14.8,0,14.8,,,,,,,
6694,10,6,22,0,14.1,0,14.1,,,,,,,
6695,10,6,23,0,13.5,0,13.5,,,,,,,
6696,10,6,24,0,12.8,0,12.8,,,,,,,
6697,10,7,1,0,12.2,0.00033333,12.2,,,,,,,
6698,10,7,2,0,11.6,0,11.6,,,,,,,
6699,10,7,3,0,11,0,11,,,,,,,
6700,10,7,4,0,10.8,0,10.8,,,,,,,
6701,10,7,5,0,10.5,0,10.5,,,,,,,
6702,10,7,6,0,10.4,0,10.4,,,,,,,
6703,10,7,7,3,10.5,0,10.65,,,,,,,
6704,10,7,8,124,12.3,0,18.5,,,,,,,
6705,10,7,9,314,14.7,0,30.4,,,,,,,
6706,10,7,10,503,17.3,0,42.45,,,,,,,
6707,10,7,11,646,19.7,0,52,,,,,,,
6708,10,7,12,473,20.5,0,44.15,,,,,,,
6709,10,7,13,212,19.7,0,30.3,,,,,,,
6710,10,7,14,213,19,0,29.65,,,,,,,
6711,10,7,15,184,18.4,0,27.6,,,,,,,
6712,10,7,16,85,17.4,0,21.65,,,,,,,
6713,10,7,17,72,16.6,0,20.2,,,,,,,
6714,10,7,18,5,15.6,0,15.85,,,,,,,
6715,10,7,19,0,14.9,0,14.9,,,,,,,
6716,10,7,20,0,14.2,0,14.2,,,,,,,
6717,10,7,21,0,13.5,0,13.5,,,,,,,
6718,10,7,22,0,12.8,0,12.8,,,,,,,
6719,10,7,23,0,12.1,0,12.1,,,,,,,
6720,10,7,24,0,11.4,0,11.4,,,,,,,
6721,10,8,1,0,10.4,0,10.4,,,,,,,
6722,10,8,2,0,9.4,0,9.4,,,,,,,
6723,10,8,3,0,8.3,0,8.3,,,,,,,
6724,10,8,4,0,7.8,0,7.8,,,,,,,
6725,10,8,5,0,7.2,0,7.2,,,,,,,
6726,10,8,6,0,6.8,0,6.8,,,,,,,
6727,10,8,7,1,6.8,0,6.85,,,,,,,
6728,10,8,8,92,8.4,0,13,,,,,,,
6729,10,8,9,241,10.7,0,22.75,,,,,,,
6730,10,8,10,386,13.1,0,32.4,,,,,,,
6731,10,8,11,495,15.3,0,40.05,,,,,,,
6732,10,8,12,560,17.2,0,45.2,,,,,,,
6733,10,8,13,592,18.7,0,48.3,,,,,,,
6734,10,8,14,570,19.7,0,48.2,,,,,,,
6735,10,8,15,487,20.1,0,44.45,,,,,,,
6736,10,8,16,371,20,0,38.55,,,,,,,
6737,10,8,17,214,19,0,29.7,,,,,,,
6738,10,8,18,32,17.2,0,18.8,,,,,,,
6739,10,8,19,0,16.2,0,16.2,,,,,,,
6740,10,8,20,0,15.3,0,15.3,,,,,,,
6741,10,8,21,0,14.4,0,14.4,,,,,,,
6742,10,8,22,0,13.4,0,13.4,,,,,,,
6743,10,8,23,0,12.5,0,12.5,,,,,,,
6744,10,8,24,0,11.5,0,11.5,,,,,,,
6745,10,9,1,0,10.9,0,10.9,,,,,,,
6746,10,9,2,0,10.2,0,10.2,,,,,,,
6747,10,9,3,0,9.6,0,9.6,,,,,,,
6748,10,9,4,0,9.2,0,9.2,,,,,,,
6749,10,9,5,0,8.9,0,8.9,,,,,,,
6750,10,9,6,0,8.6,0,8.6,,,,,,,
6751,10,9,7,0,8.6,0,8.6,,,,,,,
6752,10,9,8,86,10.2,0,14.5,,,,,,,
6753,10,9,9,231,12.4,0,23.95,,,,,,,
6754,10,9,10,371,14.9,0,33.45,,,,,,,
6755,10,9,11,478,17.1,0,41,,,,,,,
6756,10,9,12,541,19,0,46.05,,,,,,,
6757,10,9,13,562,20.4,0,48.5,,,,,,,
6758,10,9,14,524,21.3,0,47.5,,,,,,,
6759,10,9,15,446,21.6,0,43.9,,,,,,,
6760,10,9,16,324,21.4,0,37.6,,,,,,,
6761,10,9,17,178,20.3,0,29.2,,,,,,,
6762,10,9,18,19,18.6,0,19.55,,,,,,,
6763,10,9,19,0,17.9,0,17.9,,,,,,,
6764,10,9,20,0,17.2,0,17.2,,,,,,,
6765,10,9,21,0,16.5,0,16.5,,,,,,,
6766,10,9,22,0,15.8,0,15.8,,,,,,,
6767,10,9,23,0,15.1,0,15.1,,,,,,,
6768,10,9,24,0,14.3,0,14.3,,,,,,,
6769,10,10,1,0,13.8,0,13.8,,,,,,,
6770,10,10,2,0,13.3,0,13.3,,,,,,,
6771,10,10,3,0,12.7,0,12.7,,,,,,,
6772,10,10,4,0,12.4,0,12.4,,,,,,,
6773,10,10,5,0,12.1,0,12.1,,,,,,,
6774,10,10,6,0,11.9,0,11.9,,,,,,,
6775,10,10,7,0,11.9,0,11.9,,,,,,,
6776,10,10,8,68,13.2,0,16.6,,,,,,,
6777,10,10,9,213,15.5,0,26.15,,,,,,,
6778,10,10,10,315,17.6,0,33.35,,,,,,,
6779,10,10,11,321,18.9,0,34.95,,,,,,,
6780,10,10,12,369,20,0.00033333,38.44901606,,,,,,,
6781,10,10,13,399,21,0,40.95,,,,,,,
6782,10,10,14,473,22.1,0,45.75,,,,,,,
6783,10,10,15,363,22.5,0,40.65,,,,,,,
6784,10,10,16,318,22.6,0.0045,38.48856024,,,,,,,
6785,10,10,17,221,22.2,0.03083333,33.19575428,,,,,,,
6786,10,10,18,41,20.8,0.01066667,22.84650729,,,,,,,
6787,10,10,19,0,20,0.003,20,,,,,,,
6788,10,10,20,0,19.1,0,19.1,,,,,,,
6789,10,10,21,0,18.3,0.00033333,18.3,,,,,,,
6790,10,10,22,0,17.4,0.00283333,17.4,,,,,,,
6791,10,10,23,0,16.6,0.0025,16.6,,,,,,,
6792,10,10,24,0,15.7,0.00133333,15.7,,,,,,,
6793,10,11,1,0,15,0,15,,,,,,,
6794,10,11,2,0,14.3,0,14.3,,,,,,,
6795,10,11,3,0,13.6,0,13.6,,,,,,,
6796,10,11,4,0,13.3,0,13.3,,,,,,,
6797,10,11,5,0,12.9,0,12.9,,,,,,,
6798,10,11,6,0,12.7,0.00066667,12.7,,,,,,,
6799,10,11,7,0,12.7,0,12.7,,,,,,,
6800,10,11,8,77,14,0.00033333,17.84979468,,,,,,,
6801,10,11,9,201,15.8,0.00033333,25.84946403,,,,,,,
6802,10,11,10,288,17.4,0.00033333,31.79923205,,,,,,,
6803,10,11,11,489,19.8,0,44.25,,,,,,,
6804,10,11,12,518,21.5,0.00516667,47.378607,,,,,,,
6805,10,11,13,454,22.5,0.003,45.18910923,,,,,,,
6806,10,11,14,428,23,0.00266667,44.39087322,,,,,,,
6807,10,11,15,388,23.3,0.0025,42.6922431,,,,,,,
6808,10,11,16,257,23,0.00233333,35.84520446,,,,,,,
6809,10,11,17,161,22.2,0.00133333,30.24828304,,,,,,,
6810,10,11,18,16,20.8,0.00066667,21.59991468,,,,,,,
6811,10,11,19,0,20.1,0.00033333,20.1,,,,,,,
6812,10,11,20,0,19.4,0.00333333,19.4,,,,,,,
6813,10,11,21,0,18.7,0.00883333,18.7,,,,,,,
6814,10,11,22,0,18,0.007,18,,,,,,,
6815,10,11,23,0,17.3,0.00066667,17.3,,,,,,,
6816,10,11,24,0,16.6,0,16.6,,,,,,,
6817,10,12,1,0,16,0,16,,,,,,,
6818,10,12,2,0,15.3,0,15.3,,,,,,,
6819,10,12,3,0,14.6,0,14.6,,,,,,,
6820,10,12,4,0,14.3,0,14.3,,,,,,,
6821,10,12,5,0,13.9,0,13.9,,,,,,,
6822,10,12,6,0,13.7,0,13.7,,,,,,,
6823,10,12,7,0,13.7,0,13.7,,,,,,,
6824,10,12,8,46,14.4,0,16.7,,,,,,,
6825,10,12,9,134,15.6,0,22.3,,,,,,,
6826,10,12,10,198,16.7,0,26.6,,,,,,,
6827,10,12,11,263,17.8,0,30.95,,,,,,,
6828,10,12,12,302,18.7,0,33.8,,,,,,,
6829,10,12,13,282,19.3,0,33.4,,,,,,,
6830,10,12,14,243,19.6,0,31.75,,,,,,,
6831,10,12,15,225,19.7,0,30.95,,,,,,,
6832,10,12,16,151,19.4,0,26.95,,,,,,,
6833,10,12,17,71,18.8,0,22.35,,,,,,,
6834,10,12,18,4,18,0,18.2,,,,,,,
6835,10,12,19,0,17.4,0,17.4,,,,,,,
6836,10,12,20,0,16.8,0,16.8,,,,,,,
6837,10,12,21,0,16.2,0,16.2,,,,,,,
6838,10,12,22,0,15.6,0,15.6,,,,,,,
6839,10,12,23,0,15,0,15,,,,,,,
6840,10,12,24,0,14.4,0,14.4,,,,,,,
6841,10,13,1,0,14,0,14,,,,,,,
6842,10,13,2,0,13.6,0,13.6,,,,,,,
6843,10,13,3,0,13.1,0,13.1,,,,,,,
6844,10,13,4,0,12.9,0,12.9,,,,,,,
6845,10,13,5,0,12.7,0,12.7,,,,,,,
6846,10,13,6,0,12.5,0,12.5,,,,,,,
6847,10,13,7,0,12.5,0,12.5,,,,,,,
6848,10,13,8,20,12.9,0,13.9,,,,,,,
6849,10,13,9,55,13.5,0,16.25,,,,,,,
6850,10,13,10,121,14.4,0,20.45,,,,,,,
6851,10,13,11,93,14.7,0,19.35,,,,,,,
6852,10,13,12,325,16.5,0,32.75,,,,,,,
6853,10,13,13,298,17.6,0.001,32.49761638,,,,,,,
6854,10,13,14,289,18.3,0,32.75,,,,,,,
6855,10,13,15,407,19.4,0,39.75,,,,,,,
6856,10,13,16,323,20,0.0015,36.14612493,,,,,,,
6857,10,13,17,191,20,0,29.55,,,,,,,
6858,10,13,18,35,19.1,0,20.85,,,,,,,
6859,10,13,19,0,18.6,0,18.6,,,,,,,
6860,10,13,20,0,18.2,0,18.2,,,,,,,
6861,10,13,21,0,17.8,0,17.8,,,,,,,
6862,10,13,22,0,17.3,0,17.3,,,,,,,
6863,10,13,23,0,16.9,0,16.9,,,,,,,
6864,10,13,24,0,16.4,0,16.4,,,,,,,
6865,10,14,1,0,16,0,16,,,,,,,
6866,10,14,2,0,15.6,0,15.6,,,,,,,
6867,10,14,3,0,15,0,15,,,,,,,
6868,10,14,4,0,14.9,0,14.9,,,,,,,
6869,10,14,5,0,14.7,0,14.7,,,,,,,
6870,10,14,6,0,14.6,0,14.6,,,,,,,
6871,10,14,7,0,14.5,0,14.5,,,,,,,
6872,10,14,8,19,13.5,0.00066667,14.44989868,,,,,,,
6873,10,14,9,51,15.2,0.00033333,17.74986401,,,,,,,
6874,10,14,10,88,15.4,0,19.8,,,,,,,
6875,10,14,11,103,16.1,0,21.25,,,,,,,
6876,10,14,12,111,16.2,0,21.75,,,,,,,
6877,10,14,13,108,16,0,21.4,,,,,,,
6878,10,14,14,100,16.7,0.00066667,21.69946672,,,,,,,
6879,10,14,15,84,16.7,0,20.9,,,,,,,
6880,10,14,16,69,16.7,0.00033333,20.14981601,,,,,,,
6881,10,14,17,34,16.4,0,18.1,,,,,,,
6882,10,14,18,3,16.2,0,16.35,,,,,,,
6883,10,14,19,0,15.7,0,15.7,,,,,,,
6884,10,14,20,0,15.3,0,15.3,,,,,,,
6885,10,14,21,0,14.9,0,14.9,,,,,,,
6886,10,14,22,0,14.5,0,14.5,,,,,,,
6887,10,14,23,0,14,0,14,,,,,,,
6888,10,14,24,0,13.6,0.00033333,13.6,,,,,,,
6889,10,15,1,0,12.8,0,12.8,,,,,,,
6890,10,15,2,0,11.9,0,11.9,,,,,,,
6891,10,15,3,0,11,0,11,,,,,,,
6892,10,15,4,0,10.6,0,10.6,,,,,,,
6893,10,15,5,0,10.1,0,10.1,,,,,,,
6894,10,15,6,0,9.8,0,9.8,,,,,,,
6895,10,15,7,0,9.7,0,9.7,,,,,,,
6896,10,15,8,67,10.8,0,14.15,,,,,,,
6897,10,15,9,242,13.2,0,25.3,,,,,,,
6898,10,15,10,398,15.7,0,35.6,,,,,,,
6899,10,15,11,435,17.4,0,39.15,,,,,,,
6900,10,15,12,479,18.8,0,42.75,,,,,,,
6901,10,15,13,483,19.8,0,43.95,,,,,,,
6902,10,15,14,389,20.2,0,39.65,,,,,,,
6903,10,15,15,343,20.2,0,37.35,,,,,,,
6904,10,15,16,230,19.7,0,31.2,,,,,,,
6905,10,15,17,121,18.7,0,24.75,,,,,,,
6906,10,15,18,10,17.2,0,17.7,,,,,,,
6907,10,15,19,0,16.4,0,16.4,,,,,,,
6908,10,15,20,0,15.6,0,15.6,,,,,,,
6909,10,15,21,0,14.8,0,14.8,,,,,,,
6910,10,15,22,0,14,0,14,,,,,,,
6911,10,15,23,0,13.2,0,13.2,,,,,,,
6912,10,15,24,0,12.4,0.00066667,12.4,,,,,,,
6913,10,16,1,0,11.8,0.00166667,11.8,,,,,,,
6914,10,16,2,0,11.1,0.00266667,11.1,,,,,,,
6915,10,16,3,0,10.5,0.00866667,10.5,,,,,,,
6916,10,16,4,0,10.2,0.00066667,10.2,,,,,,,
6917,10,16,5,0,9.8,0,9.8,,,,,,,
6918,10,16,6,0,9.6,0,9.6,,,,,,,
6919,10,16,7,0,9.5,0.001,9.5,,,,,,,
6920,10,16,8,34,10.1,0.001,11.79972804,,,,,,,
6921,10,16,9,119,11.2,0,17.15,,,,,,,
6922,10,16,10,191,12.3,0,21.85,,,,,,,
6923,10,16,11,273,13.5,0.001,27.14781635,,,,,,,
6924,10,16,12,290,14.4,0.00066667,28.89845349,,,,,,,
6925,10,16,13,316,15.1,0,30.9,,,,,,,
6926,10,16,14,287,15.6,0.00216667,29.94502705,,,,,,,
6927,10,16,15,226,15.7,0.00316667,26.99427756,,,,,,,
6928,10,16,16,156,15.4,0,23.2,,,,,,,
6929,10,16,17,62,14.7,0.00033333,17.79983468,,,,,,,
6930,10,16,18,2,13.8,0.00066667,13.89998933,,,,,,,
6931,10,16,19,0,13.6,0,13.6,,,,,,,
6932,10,16,20,0,13.3,0,13.3,,,,,,,
