id,Month,Day,Hour,Irr,Text
994,2,11,10,70,-0.3
995,2,11,11,160,0.9
996,2,11,12,217,2
997,2,11,13,286,3.1
998,2,11,14,271,3.9
999,2,11,15,284,4.5
1000,2,11,16,265,4.9
1001,2,11,17,168,4.8
1002,2,11,18,28,4
1003,2,11,19,0,3.6
1004,2,11,20,0,3.2
1005,2,11,21,0,2.9
1006,2,11,22,0,2.5
1007,2,11,23,0,2.1
1008,2,11,24,0,1.7
1009,2,12,1,0,1.4
1010,2,12,2,0,1
1011,2,12,3,0,0.5
1012,2,12,4,0,0.3
1013,2,12,5,0,0.1
1014,2,12,6,0,0
1015,2,12,7,0,-0.3
1016,2,12,8,0,-0.4
1017,2,12,9,15,-0.3
1018,2,12,10,44,0
1019,2,12,11,67,0.3
1020,2,12,12,88,0.6
1021,2,12,13,88,0.7
1022,2,12,14,87,0.8
1023,2,12,15,67,0.7
1024,2,12,16,51,0.5
1025,2,12,17,26,0.4
1026,2,12,18,3,0.2
1027,2,12,19,0,0.2
1028,2,12,20,0,-0.2
1029,2,12,21,0,-0.1
1030,2,12,22,0,0
1031,2,12,23,0,-1.1
1032,2,12,24,0,-0.4
1033,2,13,1,0,0.3
1034,2,13,2,0,0.6
1035,2,13,3,0,0.8
1036,2,13,4,0,1
1037,2,13,5,0,0.9
1038,2,13,6,0,1.3
1039,2,13,7,0,1.4
1040,2,13,8,0,1.5
1041,2,13,9,40,2.4
1042,2,13,10,107,3.6
1043,2,13,11,183,5
1044,2,13,12,243,6.4
1045,2,13,13,252,7.4
1046,2,13,14,246,8.1
1047,2,13,15,213,8.5
1048,2,13,16,169,8.6
1049,2,13,17,82,8.1
1050,2,13,18,3,7.3
1051,2,13,19,0,6.6
1052,2,13,20,0,5.9
1053,2,13,21,0,5.2
1054,2,13,22,0,4.5
1055,2,13,23,0,3.8
1056,2,13,24,0,3.1
1057,2,14,1,0,1.9
1058,2,14,2,0,0.6
1059,2,14,3,0,-0.7
1060,2,14,4,0,-1.5
1061,2,14,5,0,-2.2
1062,2,14,6,0,-2.8
1063,2,14,7,0,-3.3
1064,2,14,8,0,-3.4
1065,2,14,9,41,-3.2
1066,2,14,10,156,-2.5
1067,2,14,11,193,-2.1
1068,2,14,12,70,-2.4
1069,2,14,13,188,-2.4
1070,2,14,14,126,-2.4
1071,2,14,15,142,-2.8
1072,2,14,16,223,-2.3
1073,2,14,17,138,-2.4
1074,2,14,18,34,-2.8
1075,2,14,19,0,-3.3
1076,2,14,20,0,-3.9
1077,2,14,21,0,-4.4
1078,2,14,22,0,-4.9
1079,2,14,23,0,-5.4
1080,2,14,24,0,-5.9
1081,2,15,1,0,-5.8
1082,2,15,2,0,-5.8
1083,2,15,3,0,-5.8
1084,2,15,4,0,-5.8
1085,2,15,5,0,-5.8
1086,2,15,6,0,-5.9
1087,2,15,7,0,-5.9
1088,2,15,8,1,-6
1089,2,15,9,96,-4.6
1090,2,15,10,249,-2.7
1091,2,15,11,384,-0.7
1092,2,15,12,473,1
1093,2,15,13,507,2.2
1094,2,15,14,494,3
1095,2,15,15,428,3.4
1096,2,15,16,320,3.3
1097,2,15,17,176,2.4
1098,2,15,18,18,1
1099,2,15,19,0,0.5
1100,2,15,20,0,0
1101,2,15,21,0,-0.4
1102,2,15,22,0,-0.9
1103,2,15,23,0,-1.4
1104,2,15,24,0,-1.8
1105,2,16,1,0,-2
1106,2,16,2,0,-2.1
1107,2,16,3,0,-2.3
1108,2,16,4,0,-2.4
1109,2,16,5,0,-2.4
1110,2,16,6,0,-2.5
1111,2,16,7,0,-2.5
1112,2,16,8,0,-2.5
1113,2,16,9,76,-1.1
1114,2,16,10,191,0.7
1115,2,16,11,314,2.8
1116,2,16,12,381,4.5
1117,2,16,13,380,5.7
1118,2,16,14,371,6.5
1119,2,16,15,334,6.9
1120,2,16,16,262,6.9
1121,2,16,17,148,6.2
1122,2,16,18,16,4.9
1123,2,16,19,0,4.6
1124,2,16,20,0,4.2
1125,2,16,21,0,3.8
1126,2,16,22,0,3.4
1127,2,16,23,0,3
1128,2,16,24,0,2.7
1129,2,17,1,0,2.3
1130,2,17,2,0,1.9
1131,2,17,3,0,1.5
1132,2,17,4,0,1.3
1133,2,17,5,0,1.2
1134,2,17,6,0,1.1
1135,2,17,7,0,0.9
1136,2,17,8,1,1
1137,2,17,9,88,2.5
1138,2,17,10,219,4.6
1139,2,17,11,268,6
1140,2,17,12,329,7.3
1141,2,17,13,328,8.2
1142,2,17,14,514,9.7
1143,2,17,15,362,10.2
1144,2,17,16,309,10.4
1145,2,17,17,153,9.8
1146,2,17,18,12,8.5
1147,2,17,19,0,7.5
1148,2,17,20,0,6.6
1149,2,17,21,0,5.6
1150,2,17,22,0,4.6
1151,2,17,23,0,3.7
1152,2,17,24,0,2.7
1153,2,18,1,0,1.6
1154,2,18,2,0,0.4
1155,2,18,3,0,-0.8
1156,2,18,4,0,-1.4
1157,2,18,5,0,-2.1
1158,2,18,6,0,-2.6
1159,2,18,7,0,-3
1160,2,18,8,1,-3.1
1161,2,18,9,84,-2
1162,2,18,10,211,-0.5
1163,2,18,11,330,1.1
1164,2,18,12,404,2.4
1165,2,18,13,409,3.3
1166,2,18,14,465,4.1
1167,2,18,15,432,4.6
1168,2,18,16,293,4.5
1169,2,18,17,160,3.7
1170,2,18,18,19,2.4
1171,2,18,19,0,2
1172,2,18,20,0,1.7
1173,2,18,21,0,1.3
1174,2,18,22,0,1
1175,2,18,23,0,0.6
1176,2,18,24,0,0.3
1177,2,19,1,0,0.5
1178,2,19,2,0,0.7
1179,2,19,3,0,0.9
1180,2,19,4,0,1.1
1181,2,19,5,0,1.3
1182,2,19,6,0,1.4
1183,2,19,7,0,1.6
1184,2,19,8,1,1.5
1185,2,19,9,10,1.3
1186,2,19,10,23,2.2
1187,2,19,11,35,2.6
1188,2,19,12,44,2.9
1189,2,19,13,48,2.9
1190,2,19,14,342,5.2
1191,2,19,15,312,6.6
1192,2,19,16,243,7.3
1193,2,19,17,136,7.5
1194,2,19,18,17,6.9
1195,2,19,19,0,6.7
1196,2,19,20,0,6.6
1197,2,19,21,0,6.5
1198,2,19,22,0,6.4
1199,2,19,23,0,6.2
1200,2,19,24,0,6.1
1201,2,20,1,0,5.7
1202,2,20,2,0,5.3
1203,2,20,3,0,4.8
1204,2,20,4,0,4.6
1205,2,20,5,0,4.3
1206,2,20,6,0,3.8
1207,2,20,7,0,3.9
1208,2,20,8,1,4
1209,2,20,9,76,5.2
1210,2,20,10,120,6
1211,2,20,11,107,6.3
1212,2,20,12,46,6.1
1213,2,20,13,226,6.9
1214,2,20,14,249,7.5
1215,2,20,15,323,8.4
1216,2,20,16,275,8.9
1217,2,20,17,124,8.6
1218,2,20,18,28,8
1219,2,20,19,0,7.7
1220,2,20,20,0,7.5
1221,2,20,21,0,7.3
1222,2,20,22,0,7.1
1223,2,20,23,0,6.9
1224,2,20,24,0,6.7
1225,2,21,1,0,6.6
1226,2,21,2,0,6.4
1227,2,21,3,0,6.6
1228,2,21,4,0,6.5
1229,2,21,5,0,6.5
1230,2,21,6,0,6.6
1231,2,21,7,0,6.6
1232,2,21,8,1,6.7
1233,2,21,9,48,7.6
1234,2,21,10,115,8.7
1235,2,21,11,174,9.9
1236,2,21,12,215,10.9
1237,2,21,13,236,11.7
1238,2,21,14,226,12.2
1239,2,21,15,181,12.4
1240,2,21,16,139,12.4
1241,2,21,17,78,12
1242,2,21,18,26,11.3
1243,2,21,19,0,10.7
1244,2,21,20,0,9.7
1245,2,21,21,0,9.7
1246,2,21,22,0,9.4
1247,2,21,23,0,9
1248,2,21,24,0,8.5
1249,2,22,1,0,8
1250,2,22,2,0,7.5
1251,2,22,3,0,6.9
1252,2,22,4,0,6.7
1253,2,22,5,0,6.4
1254,2,22,6,0,6.3
1255,2,22,7,0,6.1
1256,2,22,8,4,6.2
1257,2,22,9,91,7.7
1258,2,22,10,141,8.7
1259,2,22,11,291,10.5
1260,2,22,12,261,11.4
1261,2,22,13,403,12.7
1262,2,22,14,433,13.8
1263,2,22,15,451,14.8
1264,2,22,16,366,15.2
1265,2,22,17,194,14.8
1266,2,22,18,69,13.8
1267,2,22,19,0,12.7
1268,2,22,20,0,11.8
1269,2,22,21,0,10.8
1270,2,22,22,0,9.9
1271,2,22,23,0,9
1272,2,22,24,0,8
1273,2,23,1,0,7
1274,2,23,2,0,5.9
1275,2,23,3,0,4.7
1276,2,23,4,0,4.1
1277,2,23,5,0,3.5
1278,2,23,6,0,3.1
1279,2,23,7,0,2.6
1280,2,23,8,1,2.6
1281,2,23,9,54,3.2
1282,2,23,10,146,4.3
1283,2,23,11,271,5.8
1284,2,23,12,315,6.8
1285,2,23,13,377,7.8
1286,2,23,14,384,8.5
1287,2,23,15,401,9.1
1288,2,23,16,298,9.2
1289,2,23,17,175,8.7
1290,2,23,18,73,7.9
1291,2,23,19,0,6.8
1292,2,23,20,0,6.2
1293,2,23,21,0,5.6
1294,2,23,22,0,5
1295,2,23,23,0,4.4
1296,2,23,24,0,3.8
1297,2,24,1,0,3.6
1298,2,24,2,0,3.4
1299,2,24,3,0,3.3
1300,2,24,4,0,3.3
1301,2,24,5,0,3.2
1302,2,24,6,0,3.2
1303,2,24,7,0,3.2
1304,2,24,8,1,3.2
1305,2,24,9,25,3.8
1306,2,24,10,215,5.8
1307,2,24,11,329,7.6
1308,2,24,12,572,10.1
1309,2,24,13,351,10.7
1310,2,24,14,45,9.4
1311,2,24,15,99,8.8
1312,2,24,16,32,8
1313,2,24,17,198,8.1
1314,2,24,18,31,7.5
1315,2,24,19,0,6.9
1316,2,24,20,0,6.6
1317,2,24,21,0,6.2
1318,2,24,22,0,5.9
1319,2,24,23,0,5.6
1320,2,24,24,0,5.2
1321,2,25,1,0,4.5
1322,2,25,2,0,3.8
1323,2,25,3,0,3.1
1324,2,25,4,0,2.7
1325,2,25,5,0,2.3
1326,2,25,6,0,2
1327,2,25,7,0,1.8
1328,2,25,8,1,1.8
1329,2,25,9,74,2.9
1330,2,25,10,203,4.7
1331,2,25,11,303,6.4
1332,2,25,12,332,7.6
1333,2,25,13,401,8.7
1334,2,25,14,367,9.4
1335,2,25,15,347,9.8
1336,2,25,16,266,9.8
1337,2,25,17,149,9.2
1338,2,25,18,63,8.2
1339,2,25,19,0,7.1
1340,2,25,20,0,6.2
1341,2,25,21,0,5.3
1342,2,25,22,0,4.4
1343,2,25,23,0,3.5
1344,2,25,24,0,2.6
1345,2,26,1,0,1.9
1346,2,26,2,0,1
1347,2,26,3,0,0.2
1348,2,26,4,0,-0.3
1349,2,26,5,0,-0.7
1350,2,26,6,0,-1.1
1351,2,26,7,0,-1.4
1352,2,26,8,2,-1.4
1353,2,26,9,99,0.2
1354,2,26,10,259,2.4
1355,2,26,11,372,4.5
1356,2,26,12,399,5.9
1357,2,26,13,457,7.1
1358,2,26,14,479,8.1
1359,2,26,15,446,8.6
1360,2,26,16,362,8.7
1361,2,26,17,231,8.2
1362,2,26,18,84,6.9
1363,2,26,19,0,5.4
1364,2,26,20,0,5.1
1365,2,26,21,0,4.8
1366,2,26,22,0,4.5
1367,2,26,23,0,4.1
1368,2,26,24,0,3.8
1369,2,27,1,0,3.8
1370,2,27,2,0,3.9
1371,2,27,3,0,3.9
1372,2,27,4,0,4
1373,2,27,5,0,4.1
1374,2,27,6,0,4.1
1375,2,27,7,0,4.2
1376,2,27,8,2,4.2
1377,2,27,9,12,4.2
1378,2,27,10,26,4.9
1379,2,27,11,38,5.2
1380,2,27,12,125,6.2
1381,2,27,13,192,7.3
1382,2,27,14,382,9.2
1383,2,27,15,262,10.1
1384,2,27,16,312,11
1385,2,27,17,165,11.1
1386,2,27,18,87,10.8
1387,2,27,19,1,10
1388,2,27,20,0,9.6
1389,2,27,21,0,9.2
1390,2,27,22,0,8.9
1391,2,27,23,0,8.5
1392,2,27,24,0,8.1
1393,2,28,1,0,7.5
1394,2,28,2,0,6.8
1395,2,28,3,0,6.2
1396,2,28,4,0,5.8
1397,2,28,5,0,5.5
1398,2,28,6,0,5.1
1399,2,28,7,0,5
1400,2,28,8,8,5.2
1401,2,28,9,66,6.2
1402,2,28,10,142,7.4
1403,2,28,11,193,8.4
1404,2,28,12,285,9.6
1405,2,28,13,285,10.4
1406,2,28,14,274,10.9
1407,2,28,15,363,11.7
1408,2,28,16,367,12.3
1409,2,28,17,254,12.3
1410,2,28,18,87,11.6
1411,2,28,19,0,10.5
1412,2,28,20,0,9.8
1413,2,28,21,0,9.1
1414,2,28,22,0,8.4
1415,2,28,23,0,7.7
1416,2,28,24,0,6.9
1417,3,1,1,0,6.4
1418,3,1,2,0,5.8
1419,3,1,3,0,5.1
1420,3,1,4,0,4.8
1421,3,1,5,0,4.5
1422,3,1,6,0,4.2
1423,3,1,7,0,4
1424,3,1,8,6,4.1
1425,3,1,9,106,5.2
1426,3,1,10,168,6.1
1427,3,1,11,209,6.7
1428,3,1,12,304,7.5
1429,3,1,13,346,8.2
1430,3,1,14,272,8.3
1431,3,1,15,189,8.3
1432,3,1,16,347,8.7
1433,3,1,17,237,8.7
1434,3,1,18,98,8.2
1435,3,1,19,2,7.4
1436,3,1,20,0,6.9
1437,3,1,21,0,6.4
1438,3,1,22,0,5.8
1439,3,1,23,0,5.3
1440,3,1,24,0,4.8
1441,3,2,1,0,4.5
1442,3,2,2,0,4.2
1443,3,2,3,0,4
1444,3,2,4,0,3.9
1445,3,2,5,0,3.7
1446,3,2,6,0,3.7
1447,3,2,7,0,3.6
1448,3,2,8,16,4
1449,3,2,9,90,4.8
1450,3,2,10,287,6.6
1451,3,2,11,305,7.6
1452,3,2,12,52,7.1
1453,3,2,13,361,7.9
1454,3,2,14,437,8.8
1455,3,2,15,399,9.3
1456,3,2,16,190,9
1457,3,2,17,18,8
1458,3,2,18,7,7.5
1459,3,2,19,0,6.9
1460,3,2,20,0,6.3
1461,3,2,21,0,5.7
1462,3,2,22,0,5.1
1463,3,2,23,0,4.6
1464,3,2,24,0,4
1465,3,3,1,0,3.3
1466,3,3,2,0,2.6
1467,3,3,3,0,1.9
1468,3,3,4,0,1.5
1469,3,3,5,0,1.1
1470,3,3,6,0,0.9
1471,3,3,7,0,0.6
1472,3,3,8,17,1
1473,3,3,9,179,2.6
1474,3,3,10,338,4.2
1475,3,3,11,389,5.2
1476,3,3,12,597,6.7
1477,3,3,13,478,7.2
1478,3,3,14,474,7.6
1479,3,3,15,367,7.6
1480,3,3,16,164,6.9
1481,3,3,17,22,5.8
1482,3,3,18,32,4.9
1483,3,3,19,1,4.1
1484,3,3,20,0,3.4
1485,3,3,21,0,2.8
1486,3,3,22,0,2.1
1487,3,3,23,0,1.4
1488,3,3,24,0,0.8
1489,3,4,1,0,0.2
1490,3,4,2,0,-0.4
1491,3,4,3,0,-1
1492,3,4,4,0,-1.4
1493,3,4,5,0,-1.7
1494,3,4,6,0,-2
1495,3,4,7,0,-2.2
1496,3,4,8,8,-2.1
1497,3,4,9,157,-0.2
1498,3,4,10,314,1.6
1499,3,4,11,393,3.1
1500,3,4,12,444,4.1
1501,3,4,13,467,4.9
1502,3,4,14,517,5.7
1503,3,4,15,435,6
1504,3,4,16,369,6
1505,3,4,17,283,5.7
1506,3,4,18,111,4.7
1507,3,4,19,3,3.5
1508,3,4,20,0,3.1
1509,3,4,21,0,2.6
1510,3,4,22,0,2.1
1511,3,4,23,0,1.7
1512,3,4,24,0,1.2
1513,3,5,1,0,1
1514,3,5,2,0,0.8
1515,3,5,3,0,0.6
1516,3,5,4,0,0.5
1517,3,5,5,0,0.4
1518,3,5,6,0,0.4
1519,3,5,7,0,0.3
1520,3,5,8,3,0.4
1521,3,5,9,14,0.5
1522,3,5,10,113,1.4
1523,3,5,11,265,2.9
1524,3,5,12,350,4.2
1525,3,5,13,387,5.2
1526,3,5,14,319,5.7
1527,3,5,15,376,6.3
1528,3,5,16,250,6.3
1529,3,5,17,127,5.9
1530,3,5,18,47,5.2
1531,3,5,19,1,4.5
1532,3,5,20,0,4.3
1533,3,5,21,0,4.1
1534,3,5,22,0,3.9
1535,3,5,23,0,3.5
1536,3,5,24,0,3.4
1537,3,6,1,0,2.8
1538,3,6,2,0,2.9
1539,3,6,3,0,2.7
1540,3,6,4,0,2.6
1541,3,6,5,0,2.5
1542,3,6,6,0,2.4
1543,3,6,7,0,2.3
1544,3,6,8,7,2.5
1545,3,6,9,93,3.5
1546,3,6,10,184,4.7
1547,3,6,11,241,5.6
1548,3,6,12,275,6.3
1549,3,6,13,317,6.9
1550,3,6,14,307,7.4
1551,3,6,15,271,7.6
1552,3,6,16,192,7.5
1553,3,6,17,127,7.1
1554,3,6,18,45,6.5
1555,3,6,19,1,5.8
1556,3,6,20,0,5.5
1557,3,6,21,0,5.1
1558,3,6,22,0,4.7
1559,3,6,23,0,4.4
1560,3,6,24,0,3.9
1561,3,7,1,0,3
1562,3,7,2,0,3.4
1563,3,7,3,0,3
1564,3,7,4,0,2.7
1565,3,7,5,0,2.7
1566,3,7,6,0,2.6
1567,3,7,7,0,2.6
1568,3,7,8,5,2.7
1569,3,7,9,34,3.1
1570,3,7,10,75,3.6
1571,3,7,11,89,3.9
1572,3,7,12,100,4.2
1573,3,7,13,111,4.5
1574,3,7,14,467,6
1575,3,7,15,400,6.9
1576,3,7,16,316,7.3
1577,3,7,17,197,7.4
1578,3,7,18,76,7
1579,3,7,19,1,6.4
1580,3,7,20,0,5.6
1581,3,7,21,0,4.8
1582,3,7,22,0,4
1583,3,7,23,0,3.1
1584,3,7,24,0,2.3
1585,3,8,1,0,1.4
1586,3,8,2,0,0.4
1587,3,8,3,0,-0.7
1588,3,8,4,0,-1.3
1589,3,8,5,0,-1.9
1590,3,8,6,0,-2.3
1591,3,8,7,0,-2.8
1592,3,8,8,16,-2.6
1593,3,8,9,150,-1.5
1594,3,8,10,267,-0.5
1595,3,8,11,386,0.5
1596,3,8,12,452,1.3
1597,3,8,13,468,1.8
1598,3,8,14,472,2.1
1599,3,8,15,396,2.2
1600,3,8,16,319,2
1601,3,8,17,203,1.5
1602,3,8,18,81,0.7
1603,3,8,19,1,-0.2
1604,3,8,20,0,-0.9
1605,3,8,21,0,-1.5
1606,3,8,22,0,-2.2
1607,3,8,23,0,-2.9
1608,3,8,24,0,-3.5
1609,3,9,1,0,-3.6
1610,3,9,2,0,-3.7
1611,3,9,3,0,-3.9
1612,3,9,4,0,-3.9
1613,3,9,5,0,-4
1614,3,9,6,0,-4.1
1615,3,9,7,0,-4.2
1616,3,9,8,24,-3.6
1617,3,9,9,194,-1.5
1618,3,9,10,346,0.4
1619,3,9,11,485,2.2
1620,3,9,12,578,3.7
1621,3,9,13,633,5
1622,3,9,14,618,5.8
1623,3,9,15,551,6.2
1624,3,9,16,425,6.1
1625,3,9,17,271,5.4
1626,3,9,18,115,4.2
1627,3,9,19,2,2.8
1628,3,9,20,0,2.4
1629,3,9,21,0,1.9
1630,3,9,22,0,1.4
1631,3,9,23,0,0.9
1632,3,9,24,0,0.4
1633,3,10,1,0,0.1
1634,3,10,2,0,-0.3
1635,3,10,3,0,-0.6
1636,3,10,4,0,-0.8
1637,3,10,5,0,-1
1638,3,10,6,0,-1.1
1639,3,10,7,0,-1.2
1640,3,10,8,16,-0.8
1641,3,10,9,136,0.7
1642,3,10,10,272,2.3
1643,3,10,11,368,3.8
1644,3,10,12,408,4.8
1645,3,10,13,446,5.7
1646,3,10,14,400,6.1
1647,3,10,15,374,6.4
1648,3,10,16,285,6.2
1649,3,10,17,180,5.7
1650,3,10,18,69,4.8
1651,3,10,19,1,3.8
1652,3,10,20,0,3.5
1653,3,10,21,0,3.1
1654,3,10,22,0,2.7
1655,3,10,23,0,2.4
1656,3,10,24,0,2
1657,3,11,1,0,1.7
1658,3,11,2,0,1.5
1659,3,11,3,0,1.2
1660,3,11,4,0,1.1
1661,3,11,5,0,0.9
1662,3,11,6,0,0.9
1663,3,11,7,0,0.8
1664,3,11,8,16,1.2
1665,3,11,9,192,3.5
1666,3,11,10,344,5.6
1667,3,11,11,478,7.5
1668,3,11,12,432,8.4
1669,3,11,13,504,9.3
1670,3,11,14,489,9.9
1671,3,11,15,428,10.2
1672,3,11,16,380,10.2
1673,3,11,17,151,9.3
1674,3,11,18,84,8.3
1675,3,11,19,1,7.1
1676,3,11,20,0,6.4
1677,3,11,21,0,5.6
1678,3,11,22,0,4.9
1679,3,11,23,0,4.2
1680,3,11,24,0,3.4
1681,3,12,1,0,2.5
1682,3,12,2,0,1.6
1683,3,12,3,0,0.6
1684,3,12,4,0,0.1
1685,3,12,5,0,-0.4
1686,3,12,6,0,-0.8
1687,3,12,7,0,-0.9
1688,3,12,8,58,-0.1
1689,3,12,9,200,1.4
1690,3,12,10,347,3.1
1691,3,12,11,468,4.8
1692,3,12,12,553,6.3
1693,3,12,13,578,7.4
1694,3,12,14,575,8.3
1695,3,12,15,513,8.7
1696,3,12,16,393,8.7
1697,3,12,17,268,8.2
1698,3,12,18,123,7.2
1699,3,12,19,4,5.9
1700,3,12,20,0,5.5
1701,3,12,21,0,5
1702,3,12,22,0,4.6
1703,3,12,23,0,4.2
1704,3,12,24,0,3.7
1705,3,13,1,0,3.7
1706,3,13,2,0,3.6
1707,3,13,3,0,3.5
1708,3,13,4,0,3.5
1709,3,13,5,0,3.4
1710,3,13,6,0,3.4
1711,3,13,7,0,3.4
1712,3,13,8,40,3.9
1713,3,13,9,99,4.4
1714,3,13,10,156,4.7
1715,3,13,11,123,5.8
1716,3,13,12,203,6.7
1717,3,13,13,193,7
1718,3,13,14,158,7.3
1719,3,13,15,188,7.5
1720,3,13,16,213,7.7
1721,3,13,17,150,7.8
1722,3,13,18,57,7.5
1723,3,13,19,2,6.9
1724,3,13,20,0,6.5
1725,3,13,21,0,6.1
1726,3,13,22,0,5.6
1727,3,13,23,0,5.2
1728,3,13,24,0,4.7
1729,3,14,1,0,4.2
1730,3,14,2,0,3.7
1731,3,14,3,0,3.2
1732,3,14,4,0,3
1733,3,14,5,0,2.7
1734,3,14,6,0,2.5
1735,3,14,7,0,2.5
1736,3,14,8,49,3.1
1737,3,14,9,162,4.4
1738,3,14,10,286,6
1739,3,14,11,382,7.4
1740,3,14,12,451,8.7
1741,3,14,13,482,9.8
1742,3,14,14,470,10.5
1743,3,14,15,411,10.9
1744,3,14,16,330,11
1745,3,14,17,215,10.5
1746,3,14,18,95,9.7
1747,3,14,19,2,8.6
1748,3,14,20,0,8.2
1749,3,14,21,0,7.9
1750,3,14,22,0,7.5
1751,3,14,23,0,7.2
1752,3,14,24,0,6.8
1753,3,15,1,0,6.6
1754,3,15,2,0,6.5
1755,3,15,3,0,6.3
1756,3,15,4,0,6.1
1757,3,15,5,0,6
1758,3,15,6,0,5.7
1759,3,15,7,0,5.8
1760,3,15,8,28,6
1761,3,15,9,97,7.1
1762,3,15,10,171,8
1763,3,15,11,208,8.7
1764,3,15,12,205,9.2
1765,3,15,13,225,9.5
1766,3,15,14,173,9.7
1767,3,15,15,115,9.5
1768,3,15,16,71,9.1
1769,3,15,17,82,8.6
1770,3,15,18,30,8.8
1771,3,15,19,2,8.2
1772,3,15,20,0,8.1
1773,3,15,21,0,7.6
1774,3,15,22,0,6.3
1775,3,15,23,0,5.1
1776,3,15,24,0,6
1777,3,16,1,0,6.4
1778,3,16,2,0,6.1
1779,3,16,3,0,5.6
1780,3,16,4,0,5.5
1781,3,16,5,0,5.3
1782,3,16,6,0,5.2
1783,3,16,7,0,5.1
1784,3,16,8,72,6
1785,3,16,9,147,7
1786,3,16,10,266,8.3
1787,3,16,11,380,9.6
1788,3,16,12,313,10.2
1789,3,16,13,420,11
1790,3,16,14,303,11.2
1791,3,16,15,284,11.3
1792,3,16,16,202,11.1
1793,3,16,17,51,10.3
1794,3,16,18,12,9.5
1795,3,16,19,2,8.7
1796,3,16,20,0,8.8
1797,3,16,21,0,8.9
1798,3,16,22,0,9
1799,3,16,23,0,9.1
1800,3,16,24,0,8.9
1801,3,17,1,0,9.4
1802,3,17,2,0,9.5
1803,3,17,3,0,9.7
1804,3,17,4,0,9.7
1805,3,17,5,0,9.4
1806,3,17,6,0,9.9
1807,3,17,7,0,10.1
1808,3,17,8,37,10.7
1809,3,17,9,117,11.9
1810,3,17,10,202,13.2
1811,3,17,11,266,14.4
1812,3,17,12,278,15.3
1813,3,17,13,309,16.1
1814,3,17,14,274,16.6
1815,3,17,15,264,16.9
1816,3,17,16,222,17
1817,3,17,17,153,16.9
1818,3,17,18,69,16.4
1819,3,17,19,2,15.6
1820,3,17,20,0,14.7
1821,3,17,21,0,13.8
1822,3,17,22,0,13
1823,3,17,23,0,12.1
1824,3,17,24,0,11.2
1825,3,18,1,0,9.9
1826,3,18,2,0,8.6
1827,3,18,3,0,7.3
1828,3,18,4,0,6.6
1829,3,18,5,0,5.9
1830,3,18,6,0,5.4
1831,3,18,7,0,5.3
1832,3,18,8,79,6.2
1833,3,18,9,223,7.8
1834,3,18,10,366,9.5
1835,3,18,11,488,11.1
1836,3,18,12,579,12.6
1837,3,18,13,627,13.8
1838,3,18,14,619,14.6
1839,3,18,15,559,15.1
1840,3,18,16,455,15.1
1841,3,18,17,308,14.7
1842,3,18,18,149,13.6
1843,3,18,19,8,12.3
1844,3,18,20,0,11.6
1845,3,18,21,0,10.9
1846,3,18,22,0,10.1
1847,3,18,23,0,9.4
1848,3,18,24,0,8.7
1849,3,19,1,0,8.4
1850,3,19,2,0,8.1
1851,3,19,3,0,7.9
1852,3,19,4,0,7.9
1853,3,19,5,0,7.9
1854,3,19,6,0,7.7
1855,3,19,7,0,7.5
1856,3,19,8,13,8.1
1857,3,19,9,21,8.3
1858,3,19,10,35,8.6
1859,3,19,11,47,8.8
1860,3,19,12,54,9
1861,3,19,13,57,9.1
1862,3,19,14,369,10.5
1863,3,19,15,412,11.7
1864,3,19,16,307,11.8
1865,3,19,17,218,12.6
1866,3,19,18,119,12.6
1867,3,19,19,10,12.1
1868,3,19,20,0,11.5
1869,3,19,21,0,10.8
1870,3,19,22,0,10.2
1871,3,19,23,0,9.2
1872,3,19,24,0,7.6
1873,3,20,1,0,8.1
1874,3,20,2,0,7.2
1875,3,20,3,0,6.3
1876,3,20,4,0,5.8
1877,3,20,5,0,5.4
1878,3,20,6,0,5
1879,3,20,7,0,5
1880,3,20,8,46,5.4
1881,3,20,9,123,6.3
1882,3,20,10,189,7
1883,3,20,11,250,7.8
1884,3,20,12,297,8.4
1885,3,20,13,311,8.9
1886,3,20,14,283,9.2
1887,3,20,15,257,9.3
1888,3,20,16,202,9.3
1889,3,20,17,133,9
1890,3,20,18,70,8.4
1891,3,20,19,2,7.9
1892,3,20,20,0,6.5
1893,3,20,21,0,6.4
1894,3,20,22,0,6
1895,3,20,23,0,5.4
1896,3,20,24,0,4.7
1897,3,21,1,0,4.4
1898,3,21,2,0,4
1899,3,21,3,0,3.6
1900,3,21,4,0,3.4
1901,3,21,5,0,3.2
1902,3,21,6,0,3.1
1903,3,21,7,1,3.1
1904,3,21,8,73,4.1
1905,3,21,9,182,5.5
1906,3,21,10,312,7.2
1907,3,21,11,395,8.6
1908,3,21,12,455,9.9
1909,3,21,13,494,10.9
1910,3,21,14,472,11.7
1911,3,21,15,416,12
1912,3,21,16,308,12
1913,3,21,17,198,11.5
1914,3,21,18,86,10.5
1915,3,21,19,3,9.5
1916,3,21,20,0,9
1917,3,21,21,0,8.6
1918,3,21,22,0,8.1
1919,3,21,23,0,7.7
1920,3,21,24,0,7.2
1921,3,22,1,0,6.9
1922,3,22,2,0,6.6
1923,3,22,3,0,6.2
1924,3,22,4,0,6.1
1925,3,22,5,0,5.9
1926,3,22,6,0,5.8
1927,3,22,7,6,5.9
1928,3,22,8,125,7.5
1929,3,22,9,230,8.9
